title,reply
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,개인적으로 애플의 압도적인 1인체제가 안돼길 바라는 사람이라 안드로이드의 선전을 진심으로 기원함
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,"s23이건 28이건 군전역후 첫 스마트폰인 삼성 갤럭시 넥서스 쓸적만해도 1~2년 요정도 사이에 출시하는 폰들만봤을적에도 성능적으로나 기능적으로나 발전하는게 엄청 났는데 이제는 너무 상향평준화되고 기술력이 이제 고착되다보니 그닥 신박한 성능체감이 없으니 굳이 또 바꿔? 라는 생각뿐이네요.
s21 플러스 쓰는데 더 써봐야겠음"
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,"진짜 반등의 기회인데.. z4도 잘 냈으니까
s23 기대할만 하겠죠?"
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,gos는 폴드플립4 들어서 많이 나아졌다고 생각하고 이번에야말로 증명해줬으면 좋겠네요
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,"진짜는 24년에 나올 
퀄컴이 누비아 인수뒤 만드는 ap임
퀄컴이 애플처럼 pc시장도 놓치지 않겠다는 의지로 볼수 있음"
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,gos는 ap가 안좋으면 성능제한을 빡세게 하는게 gos라.. 이번 8 gen 2가 괜찮게 나오면 폴드4처럼 큰 문제없이 쓸 수 있겠네요.
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,1-2개 루머는 봤었는데 자료조사를 많이 하셔서 잘 풀어서 말씀해주셨네요. 좋은 정보 감사합니다.
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,s시리즈는 이제 고성능으론 안나오려는건가 했는데 떠도는거 들어보면 성능이 좋은 편인거같아서 기대중입니다.
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,아직 갤럭시를 많이쓴단거는 소비자들이 아직 믿어준다는 의미인데 그 믿음을 다시 깨버리지 않았으면 좋겠네요. GOS 이슈만 제대로 해결되길 바랍니다.
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,8젠2 성능 잘 나와서 애플이 정신 차리고 프로세서 잘 만들어서 선의의 경쟁? 구도가 됬으면 좋겠다
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,성능이 압도적으로 앞서야 OS최적화와 하드웨어 최적화를 거치면 비슷해진다구.
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,"갤S23은 AP는 스냅 8 Gen2를 쓰지만, 소문에 의하면 카메라나 배터리를 쪽에서 단가를 낮추려고 사용하는 부품에 대한 논란이 있더군요.
갤S는 플레그쉽 폰이라서 구입하는 사람들도 가격이 있지만 그만큼 고급적인 것을 원하는데, 저렴한 부품은 A시리즈에나 써야 되지 않을까요?"
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,"스냅드래곤 8 Gen2 성능이 실사용에서 제대로만 나와준다면야....소비자 입장에선 더할 나위 없이 좋긴 할텐데....

주요 관점은 실사용기랑 발열을 잡기위한 내부 설계를 어떻게 하느냐일까요..."
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,게이밍은 아이폰이라는 공식처럼 원가절감은 겔럭시인 공식을 계속 만들어 내는걸 보고 있는 입장서는 애증의 시선으로만 바라보게 되어서 큰 기대감이 들진 않네요. 부디 이번 신제품으로 잃어버린 신뢰를 회복했으면 좋겠네요.
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,폴드5에 만약 지금 루머로 나온 성능 이상의 칩셋이 탑재된다면 모바일 게이밍 머신 최강자일거같네요ㄷㄷ
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,"아 정말 믿어보고 싶은데...발열에 아무리 신경을 쓰더라도 게임전용폰이 아니고서야 디자인,편의성을 버리면서 성능에 집중할일이 없을것 같습니다. 분명 좋아지긴 하겠지만 제 예상으로는 이번에도 분명 gos가 발목 잡을겁니다. 삼성에게 갤럭시는 결국 많은 소비자에게 팔려야할 모델이니 아주 극적인 변화는 기대하기 힘들것 같아요."
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,"1.S22U 구매자로서 절대 삼성은 예약구매는 절대 하지 않을것..
2.GOS 때문에 절대 공개하는 스펙을 믿지 않을것
3.고작 1세대로 커버 가능 할정도의 기술력이 나왔을거라고 절대 생각하지 않음..
   1세대 만에 나올 성능이면 GOS 50~60%제한 을 걸어 두지 않을테니..."
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,플립5랑 폴드5에 역대급 내부  소식이 있는데 가격도 역대급으로 변할 수있음
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,"삼성을 버리고 TSMC로 돌아오니 성능이 역대급으로 좋아졌다!
역시 반도체 혁신 대만이야
그래픽부분에서 벤치기준 아이폰14를 앞선다!"
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,갤럭시가 제대로 해줘야 애플도 위기의식 느끼고 열심히 할 듯... 제발 삼성!
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,8 gen 2가 이정도 성능이면 애플 차세대 A17 바이오닉은 얼마나 미친 성능을 보여주려나
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,GPU성능이 넘사벽으로 아이폰14프로보다 좋네요.. 모바일 게임하는 유저라면 S23울트라 사야겠네요
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,언젠가부터 플래그쉽은 무조건 아이폰이었는데 다시 갤럭시S 시리즈가 플래그쉽의 선택지 수준까지 올라왔으면 합니다
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,"올해 초는 S23울트라,샤오미13S PRO 둘 중 고민이네요. 유출내용 보면 거의 동일 스펙에 카메라만 2억 화소 VS 1인치 이미지 센서일텐데 GOS+첫 2억 화소는 거르는게 맞을 것 같기도 합니다.."
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,출시되면 벤치 돌린 실 성능 보고 싶네요.... 휴대폰 구입 생각중이라 영상 기다리겠습니다
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,"잇섭정도면 코어하나가 ....
효율코어가 1개 적어지고 성능코어가 1개 늘어남으로 인한 점수 향상이라는걸 모르지 않을텐데 언급 없다는건 좀 ...  아쉽네요.

그걸 차제한다면 
일단 영혼까지 끌어모으는??  것 같기는 한데...

CPU 보다는 GPU에 더 중점을 보야 할 프로세서 아닌가 생각해 봅니다."
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,"발표한 성능을 재대로 살리고 gos가 선택옵션으로 온오프 스위치가 소비자에게 주워지고 발열만 해결하면 진짜 기대해볼만 할꺼같네요 과연..... 저걷,ㄹ어간 태블릿을 기대해봅니다 ㅋㅋㅋㅋ"
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,킹치만 S시리즈는 개선된 전성비 = 더 많은 원가절감 아닐까 싶습니다.
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,젤기대되는건 배터리 소폭상승이랑 스펙상향
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,"5년 넘게 사용했던 S7을 서랍에 넣고 룰루랄라 샀던 S22. GOS가 터졌어도 ""그래 ㅎㅎㅎㅎ; 난 어차피 게임 안 하니까 ㅎㅎㅎㅎ""라며 정신개조를 했는데 이런 소식은 참 ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ"
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,성능이 올라도 아이폰 안드 운영체제 때문에 부드러움의 차이가 너무 차이남 안드도 개선이 많이 되어야할듯
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,제발 이번을 통해서 다시 삼성이 살아났으면 좋겠습니다 ㅠㅠ
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,원가 절감한다고 쿨링 솔루션 개차반으로만 만들지 않으면 진짜 괜찮을텐데 ㅜㅜ
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,실질적인 것은 싱글이 더 높은게 좋죠.. 애플의 소프트웨어 지원이 길었던것도 싱글코어 덕분이니깐요
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,그동안 안되던게 갑자기 될거라 생각하지 않는다. 하물며 발열처리는 힘들거라고 본다.
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,작은 폰 좋아하는 입장에선 s23 기본형도 좋았으면...
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,"기대가 크면 실망도 큰법이라서, 아무런 기대를 안하기로 결정하였습니다."
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,"폴드4를 메인으로 쓰고있긴한데
안드로이드 다른거 안바라고
애플처럼 윈도우와의 연동성을
부드럽고 원활하게 서로간의 협의가 있었으면
좋겠네요 애플의 연동성 때문에
갈아탈까라는 고민만 수십번..
폴드4 정말 만족하면서 쓰지만
업무할때 그.. 특유의 불편함.."
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,삼성이 다시 날아오르려면 발열을 잡아야하는데 그러려면 방수 포기하고 쿨링팬 도입이 필요한 시점으로 보여짐. 세로 쿨링이든 가로 쿨링이든 ~ 발열량에 따라 가변적으로 돌게끔 만들고 쿨링팬 청소기능도 필수로 넣고 청소기능으로 인한 먼지 배출구도 여닫이식으로 집어넣고~ 쿨링팬 기능을 끄면 gos가 발열 컨트롤한다는 문구 넣어주고
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,"노태문의 갤럭시가 아닐때 고려하겠습니다
퀄컴도 삼성에서 탈주하고 TSMC로 가니까 갑자기 성능이 떡상 하네요"
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,와 기대 되네요    이번에  나오면 아이폰으로 바꿔야 겠네요
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,카메라만 켜도 발열이슈 터지는 그런 폰이 되지 않았으면... 갤럭시로 돌아가고싶다!
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,Gos는 성능도 문제지만 기업 신용도가 나락가서 이젠 보내줘야할듯
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,솔직히 요즘 안드나 ios나 성능이 상향 평준화가 되서 기본적으로 쓸 때는 큰 차이가 없어서 성능향상보다는 갠적으로 삼성에서 플래그쉽 시리즈 원가절감을 줄이고 소프트웨어도 요즘 애플만 써서 잘 모르긴 하지만 애플처럼 깔끔하고 부드러우면서 세련되게 나온다면 충분히 경쟁력 가질 수 있을것 같은데..
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,"제 착각인지 아니면 정말로 제가 말씀드린 피드백이 적용된지 몰라도 요즘 올라오는 모든 영상은 공정하고 어느 한 쪽에 치우치지 않은것 같습니다. 잇섭님께 메일 보내고 그 답장이 오기까지 이틀도 채 걸리지 않던 시절과 하나도 변하지 않으신것 같아요. 소비자, 시청자 입장에서 생각하시는 모습, 항상 좋은 영상 감사합니다."
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,이번에는 신뢰를 회복할 수 있는 제품이면 좋겠지만…
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,"s22가 디자인의 끝판왕이라 생각했는데
1년지나고 s23 유출디자인 보니까 22가 지저분하다고 생각되네요..
기술이란.."
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,퀄컴이 이러면 애플은 또 얼마나 괴물을 보여줄지 기대되네
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,"s22때도 비슷한 얘기 나오다가 gos터져서 그냥 14프로맥스로 폰을 바꿨는데 만약 발표내용처럼 14프로보다 좋으면 나중에 다시 갤럭시로 갈아탈 의향 있습니다 
어디까지나 발표자료여서 실제모델로 봐야 제대로 나올거같네요"
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,S23때부터 22시리즈에서 잃었던 신뢰도를 다시 가져왔으면 좋겠습니다.
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,현재는 폴더4에  적용된 젠1이 빠릿빠릿 너무 만족스러워서 젠2도 기대할만한 듯 함..
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,과연 s20플러스에서 넘어갈만한지...지켜봐야겠네요
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,"삼성이 진정한 플래그쉽을 s울트라가 아닌 z폴드로 잡은거같아서 또 모르죠. s23시리즈에선 원가절감 오지게 치고 z폴드5를 역대급 명품으로 만들지도요
s22울트라랑 폴드4도 비슷했으니 이번에도 비슷할거라고 봅니다"
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,"근데 진짜 확실한건 
스냅드래곤 8 1세대 + TSMC로 넘어가자마자
성능차이 엄청나던데

삼파가 기술력이 TSMC에 비해 매우 떨어지는구나... (근데 애플때문에 삼파 입장에서는 기울어진 운동장 싸움이긴 했음)

내년 3nm GAA 2세대에서 반전노리자 삼성아...
마침 TSMC 3nm 웨이퍼 25프로 인상이던데"
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,22쓰고있는데 일반인이 쓰기엔 진짜 낫배드 ㄹㅇ 23이 더잘나온다니까 매우 기대중
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,또 소문만 무성했던 그런 제품이 되지않기를...이번에 속는셈 치고 또 믿어본다
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,삼성의 마지막 명작 S20+ 에서 존버한 보람이 있기를
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,이번에도 원가절감의 끝을 볼 것 같네요. 다음 세대로... 다음 세대로... 하다가 정말 바꿀 날은 올지 모르겠네요.
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,전 개인적으로 네이밍 리빌딩이 필요한 것 같아요 20부터 사실 뭐가 달라졌는지 구분이 잘 안되는 것같아요
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,"진짜 삼성의 마지막 기회일지도 모르는게
유튜브만봐도 애플이랑 삼성이싸우면 애플이 계속이기는 분위기라"
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,핸드폰으로 오락 안하는 사람들은 다음세대가 잘나오면 떡락한 한세대 전 핸드폰 싸게 살수있어서 넘무조은것
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,사전 예약 하기전에 GOS 해결한 영상 나오면 바로 사겠다 ㅋㅋㅋ 아이폰 C타입 나오기를 기다리자
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,GOS가 계속해서 존재하는 한 아무리 좋은 프로세서가 발매한다 하더라도 삼성을 믿기가 힘드네요.
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,삼성이 퀄컴을 인수할 수 있다면.. 최고의 시나리오가 아닐까요?
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,엄청나지만 원가절감 끝판왕의 삼성의 gos ver2도 엄철났다고 한다....
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,속아넘어가기 싫어서 이번엔 아이폰 샀지만 또 이렇게 열심히 준비하는 모습을 보니 참 마음이
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,진짜 s8 쓰고 있어서 s20부터 바꿀준비 하고 있었는데 s20은 디자인이 맘에 안들었고 s21이랑 s22는 발열 GOS 디자인 이런것 때문에 안바꿨는데 진짜 s23은 제발 잘 나와줬으면 ㅠㅠ s8이 맛탱이가 가고 있어서 ㄹㅇ 바꾸려고 하는데 삼성 제발 s23 잘만들자
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,S20에서 이제 바꿀때가 됐구나 s23 기대한다!!
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,퀄컴 3.36은 사실상 확정입니다. 이번에 삼성이 전모델 퀄컴만 쓴다해서 퀄컴이 신경 써준거 같다고 내부소스유출 솔솔~
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,잇섭님의 메인폰이 체인지 기대되는 S23 울트라~ㅎㅎ
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,"22의 악몽 재현되는건 아니겠지?  작년이맘때도 개쩌는 역대급 미쳤다 이래서
160주고 사전예약했는데 성능도 기대이하
사전예약 이벤트도 곱창나 
한달만에 성지에서 10만원대에 풀려 ㅋㅋ
23은 진짜 살만한거 맞나요?"
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,요새 살만한 안드로이드 폰이 없어서 아이폰 넘어가볼까 생각중이었는데 s23 기대가 되네요
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,S22U 예구하고 통수맞아서 후회되긴 한데 그냥 C단자 넣은 아이폰 살지 23U 살지 고민이군요
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,하지만 출시 후 어느 정도 기간이 지나봐야 명확해지겠죠...
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,내년 A17이 3nm공정기반이라던데 얼마나 개선될지 궁금하고 그리고 이제 애플도 일할련지ㅋㅋ
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,Cpu를 잘 몰라서 그러는데 점점 성능이 좋아지는걸 보니 성능과 효율을 한번에 많이 좋게 만들면 안되는건가요?
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,스냅드래곤8 gen2가 미쳤다는건 그만큼 삼성에겐 아픈 이야기죠...tsmc가 전량 생산하는 걸로 알고 있는데.ㅠㅠ삼성에 좋은 소식이긴 하지만 삼성보단 퀄컴에 좋은 소식이 맞죠...
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,이미 플립4 실사용자들 사이에선 발열문제가 잡혔다는 얘기가 많은데
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,"메모리는 노트10+처럼 12기가를 못 벗어낫네요.
16기가 기대 했는데요."
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,"진짜 잘 나와서 이미지 회복되면 좋겠습니다. 애플이 가격 선넘는 이유가 갤럭시가 휘청거리고 있으니 그런듯한 기분이 많이 들더군요.

2022.11.28 추가
 - 답글에 애플직원분들이 생각보다 많으시군요ㄷㄷ;;
앞으로 댓글 작성할때 요약하지 않고 자세히 작성 할수 있도로 주의하겠습니다. 여러분 말이 다 맞습니다."
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,"패드는 애플쓰지만
도저히 폰은 갤럭시 포기못하는 사람인데
참 좋은 소식이네용"
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,지금 뒷판 작살난 20+ 쓰고 있는데.. 제발!!! 잘나왔으면 좋겠다!!!!
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,개인적으로 21 22 컨투어컷 이뻤는데 23도 유출된거보니 생각보다 이뻤고 역대급성능이라하니 드디어 바꿀때가왔나 싶음 물론 나와봐야알겠지만 s20쓰고있는데 s21 22 디자인빼고 너무별로라 ㅋㅋ;
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,"사실 아이폰도 14전까지는 발열처리가 정말 좋지 않았죠
그냥 프로세서빨로 밀어 붙인느낌
원신 풀옵 5분만 돌리면 쓰로트링이 걸려버리니
근데 중국 게이밍폰들 보면 화룡이라 불리는 888을 넣고도 원신 풀옵 60프레임을 몇시간동안도 고정적으로 찍어주는 거 보면 
이젠 프로세서보다는 폰의 발열처리가 더 중요할 것 같네요"
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,"얼리어답터가 아닌 저같은 일반인의 눈으론, 스마트폰의 성능이나 연산 처리가 좋아져 봤자 결국은 사람과 생활이 아닌 게임을 위한 수치 같아요. 성능을 비교하는 기준도 고사양 모바일 게임이고, 결국 기능이 이것 저것 추가되었다 해도 어느 년도 기점으로는 게임을 기준으로 스펙을 잡는게 이젠 혁신의 아이콘 이라는건 어느순간 사라지고 그냥 스마트게임을 위한 수치값 싸움이 되어버린 느낌입니다. 사실상 과도기라는 느낌입니다."
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,"삼성을 믿고 예구하기에는 너무 당한게 많아서 ㅎㅎ
트위터 찌라시에 따르면 원가절감 이번에도 들어간다는 썰도 들립니다"
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,"슬픈건 항상 한국이 광고 오지게 따리면 그 결과는 기대를 못미친적이 많지...
S23 울트라 각잡고 기다리고 있는데 제발 기대만큼만..."
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,"사실 865플러스로도 고사양겜 풀옵으로 잘 돌리는 중인데
ㄹㅇ 기대되넴"
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,삼성의 운명이 퀄컴에 달려있구나..
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,정말 인트로 현재 갤럭시 유저의 마음을 단번에 표현해주네요ㅋㅋㅋ
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,노트9쓰다가 4년만에 폰 바꾸는거라 s23이 정말루 잘 나와줬으면 좋겠어요ㅠ
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,유튜브보고 14플러스샀는데 조금더 기다릴껄 후회되네요 사용편의성은 진짜 갤럭시가 좋긴한것같아요 특히 화상통화하고 문자예약은 애플이 안되는것보고 업무용으로는 애플 쓰면 안되겠더라고요
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,삼파는 24년에 3nm GAA나 기대해봐야겠네요
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,"cpu만 좀 격차 좁히면 갈아탈 생각 있긴합니다.
애플 돈독 너무 올라서 ㅠ"
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,S23 제발 잘 나와라... S22가려다가 못가고 아직도 노트10+ 쓰고있다... 충전 밤새서하고 낮에 한 번 더 충전하던거 요즘엔 두 번한다..
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,언제나 그렇듯 딱 삼성이 잘 하던 거 그대로 나올 거 같습니다.
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,"발열,GOS 카메라 모듈등 핵심부품 중국산 등애서 과연 자유로울 것인지"
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,대박이네... 드디어 노트9 보내줄 때가 된 건가
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,지금 S22는 싸게 샀으니 그냥 쓰지만 23도 잘나왔으면 좋겠네요.
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,엑시노스나 더 쩔게 만들어줬으면... 삼성도 제대로 된 프로세서가 있어야됨.
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,"""성능의 삼성""이라는 말을 다시 듣는 날을 기다리게 되네요"
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,"제일 큰 문제는 갤럭시S & Z 시리즈 사주는 곳은 전세계에서 한국 소비자밖에 없다는 사실.. 
해외에서는 10만원대 갤A 시리즈만 허벌나게 팔리는 중
결국 대당 평균판매가격은 삼성 갤럭시 250달러,
샤오미 230달러밖에 안되는 안타까운 실정
반면 애플 iPhone은 대당 판매가격이 1000달러 육박"
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,22울트라 테스트시 GOS 풀고 테스트하다가 퇴출당했는데 이번 23도 똑같이 그랬을 수도 있죠 ㅋㅋ
곧 삼성 갤럭시 S23에 탑재될 프로세서. 스냅드래곤 8 Gen2는 미쳤습니다.,다른 유튜버는 좋다 좋다고만 하는데 역시 잇섭님 입니다 s23u 먼저 받으시면 자세한 리뷰 부탁드립니다 다른 유튜버들은 믿음이 안가요
